,label
16389,1
16390,1
16391,1
16392,1
16393,7
16394,1
16395,7
16396,1
16397,1
16398,1
16399,7
16400,7
16401,1
16402,1
16403,1
16404,1
16405,1
16406,7
16407,1
16408,1
16409,7
16410,1
16411,1
16412,1
16413,1
16414,1
16415,1
16416,1
16417,1
16418,1
16419,1
16420,1
16421,7
16422,7
16423,1
16424,1
16425,1
16426,1
16427,7
16428,1
16429,1
16430,1
16431,1
16432,1
16433,1
16434,7
16435,1
16436,1
16437,1
16438,1
16439,1
16440,1
16441,7
16442,1
16443,1
16444,1
16445,1
16446,7
16447,1
16448,1
16449,1
16450,1
16451,1
16452,1
16453,1
16454,1
16455,1
16456,1
16457,1
16458,1
16459,1
16460,1
16461,1
16462,1
16463,1
16464,7
16465,1
16466,1
16467,1
16468,1
16469,1
16470,1
16471,1
16472,1
16473,1
16474,1
16475,1
16476,1
16477,7
16478,1
16479,1
16480,1
16481,1
16482,1
16483,1
16484,1
16485,1
16486,7
16487,7
16488,1
16489,1
16490,1
16491,1
16492,1
16493,7
16494,1
16495,7
16496,7
16497,1
16498,7
16499,1
16500,1
16501,1
16502,1
16503,1
16504,1
16505,7
16506,1
16507,1
16508,1
16509,1
16510,1
16511,1
16512,7
16513,7
16514,7
16515,7
16516,1
16517,1
16518,1
16519,1
16520,1
16521,1
16522,1
16523,1
16524,1
16525,1
16526,7
16527,1
16528,1
16529,1
16530,1
16531,1
16532,7
16533,1
16534,1
16535,1
16536,1
16537,1
16538,7
16539,1
16540,1
16541,1
16542,7
16543,1
16544,1
16545,1
16546,1
16547,1
16548,7
16549,1
16550,1
16551,7
16552,1
16553,1
16554,1
16555,1
16556,1
16557,1
16558,7
16559,2
16560,1
16561,1
16562,1
16563,7
16564,1
16565,1
16566,1
16567,1
16568,7
16569,1
16570,1
16571,1
16572,1
16573,1
16574,1
16575,7
16576,1
16577,1
16578,1
16579,1
16580,1
16581,1
16582,7
16583,1
16584,7
16585,1
16586,1
16587,1
16588,1
16589,1
16590,1
16591,1
16592,1
16593,1
16594,1
16595,1
16596,1
16597,1
16598,1
16599,1
16600,1
16601,7
16602,1
16603,7
16604,1
16605,1
16606,7
16607,1
16608,7
16609,1
16610,1
16611,7
16612,1
16613,1
16614,1
16615,1
16616,1
16617,7
16618,1
16619,7
16620,1
16621,7
16622,1
16623,1
16624,1
16625,1
16626,1
16627,1
16628,1
16629,1
16630,1
16631,1
16632,1
16633,1
16634,7
16635,1
16636,1
16637,1
16638,1
16639,1
16640,7
16641,1
16642,1
16643,1
16644,7
16645,1
16646,1
16647,1
16648,7
16649,1
16650,1
16651,7
16652,1
16653,1
16654,1
16655,1
16656,7
16657,7
16658,7
16659,7
16660,1
16661,1
16662,1
16663,7
16664,1
16665,1
16666,1
16667,7
16668,1
16669,7
16670,7
16671,1
16672,1
16673,1
16674,1
16675,1
16676,1
16677,7
16678,7
16679,1
16680,7
16681,1
16682,1
16683,1
16684,1
16685,1
16686,7
16687,1
16688,1
16689,1
16690,1
16691,1
16692,1
16693,1
16694,7
16695,1
16696,1
16697,7
16698,1
16699,1
16700,7
16701,1
16702,7
16703,1
16704,1
16705,1
16706,1
16707,1
16708,7
16709,1
16710,7
16711,1
16712,1
16713,7
16714,1
16715,7
16716,7
16717,1
16718,7
16719,1
16720,7
16721,1
16722,7
16723,1
16724,1
16725,1
16726,1
16727,7
16728,1
16729,1
16730,1
16731,7
16732,7
16733,1
16734,1
16735,1
16736,7
16737,1
16738,1
16739,1
16740,7
16741,1
16742,7
16743,1
16744,1
16745,7
16746,1
16747,1
16748,7
16749,1
16750,1
16751,1
16752,1
16753,1
16754,1
16755,7
16756,1
16757,1
16758,1
16759,1
16760,1
16761,1
16762,1
16763,1
16764,1
16765,1
16766,1
16767,1
16768,1
16769,1
16770,1
16771,1
16772,1
16773,1
16774,1
16775,1
16776,1
16777,1
16778,1
16779,1
16780,1
16781,1
16782,1
16783,1
16784,1
16785,1
16786,1
16787,1
16788,1
16789,7
16790,1
16791,1
16792,1
16793,1
16794,7
16795,7
16796,7
16797,1
16798,1
16799,1
16800,1
16801,1
16802,7
16803,7
16804,7
16805,7
16806,7
16807,1
16808,7
16809,7
16810,1
16811,1
16812,1
16813,7
16814,1
16815,1
16816,7
16817,1
16818,1
16819,7
16820,1
16821,1
16822,1
16823,7
16824,7
16825,1
16826,1
16827,7
16828,1
16829,1
16830,1
16831,1
16832,1
16833,1
16834,1
16835,1
16836,1
16837,1
16838,7
16839,7
16840,7
16841,1
16842,1
16843,1
16844,1
16845,1
16846,1
16847,1
16848,1
16849,7
16850,1
16851,1
16852,1
16853,7
16854,7
16855,1
16856,1
16857,7
16858,1
16859,1
16860,7
16861,1
16862,1
16863,1
16864,7
16865,1
16866,1
16867,1
16868,1
16869,1
16870,7
16871,1
16872,1
16873,1
16874,1
16875,1
16876,1
16877,1
16878,1
16879,1
16880,1
16881,1
16882,1
16883,7
16884,1
16885,1
16886,7
16887,1
16888,1
16889,1
16890,1
16891,1
16892,1
16893,1
16894,1
16895,1
16896,7
16897,1
16898,7
16899,1
16900,1
16901,1
16902,1
16903,1
16904,1
16905,7
16906,1
16907,1
16908,1
16909,1
16910,1
16911,7
16912,1
16913,1
16914,1
16915,1
16916,1
16917,1
16918,1
16919,1
16920,1
16921,1
16922,1
16923,1
16924,1
16925,7
16926,1
16927,7
16928,7
16929,1
16930,7
16931,1
16932,1
16933,1
16934,1
16935,7
16936,1
16937,7
16938,1
16939,1
16940,7
16941,1
16942,1
16943,7
16944,7
16945,1
16946,7
16947,1
16948,1
16949,1
16950,1
16951,1
16952,2
16953,1
16954,1
16955,7
16956,1
16957,7
16958,1
16959,1
16960,1
16961,7
16962,1
16963,1
16964,1
16965,7
16966,1
16967,1
16968,7
16969,7
16970,1
16971,7
16972,1
16973,1
16974,1
16975,1
16976,1
16977,7
16978,1
16979,7
16980,1
16981,1
16982,7
16983,7
16984,1
16985,1
16986,1
16987,1
16988,1
16989,1
16990,7
16991,7
16992,1
16993,1
16994,7
16995,7
16996,1
16997,1
16998,1
16999,1
17000,1
17001,1
17002,1
17003,1
17004,1
17005,7
17006,1
17007,7
17008,7
17009,1
17010,7
17011,1
17012,7
17013,7
17014,1
17015,1
17016,7
17017,7
17018,1
17019,1
17020,1
17021,1
17022,7
17023,1
17024,1
17025,1
17026,7
17027,7
17028,1
17029,1
17030,1
17031,7
17032,1
17033,1
17034,1
17035,7
17036,1
17037,7
17038,1
17039,1
17040,1
17041,7
17042,1
17043,1
17044,7
17045,7
17046,1
17047,1
17048,1
17049,1
17050,1
17051,1
17052,7
17053,1
17054,1
17055,1
17056,1
17057,1
17058,1
17059,1
17060,1
17061,7
17062,1
17063,1
17064,1
17065,1
17066,1
17067,1
17068,7
17069,1
17070,1
17071,7
17072,7
17073,1
17074,7
17075,1
17076,1
17077,1
17078,1
17079,1
17080,7
17081,1
17082,1
17083,7
17084,7
17085,7
17086,1
17087,1
17088,1
17089,1
17090,1
17091,1
17092,1
17093,1
17094,7
17095,7
17096,7
17097,2
17098,7
17099,1
17100,7
17101,1
17102,1
17103,7
17104,1
17105,1
17106,7
17107,1
17108,0
17109,1
17110,7
17111,1
17112,1
17113,1
17114,7
17115,1
17116,7
17117,1
17118,1
17119,7
17120,1
17121,1
17122,1
17123,1
17124,1
17125,1
17126,1
17127,7
17128,1
17129,1
17130,1
17131,1
17132,7
17133,7
17134,1
17135,1
17136,1
17137,1
17138,7
17139,1
17140,7
17141,1
17142,1
17143,7
17144,1
17145,1
17146,1
17147,1
17148,1
17149,1
17150,7
17151,7
17152,1
17153,1
17154,1
17155,1
17156,1
17157,7
17158,1
17159,1
17160,1
17161,1
17162,7
17163,7
17164,1
17165,1
17166,1
17167,1
17168,1
17169,1
17170,7
17171,7
17172,7
17173,1
17174,1
17175,1
17176,1
17177,1
17178,7
17179,7
17180,1
17181,7
17182,7
17183,1
17184,1
17185,1
17186,1
17187,1
17188,1
17189,1
17190,1
17191,1
17192,1
17193,1
17194,1
17195,1
17196,1
17197,1
17198,1
17199,7
17200,1
17201,7
17202,7
17203,1
17204,1
17205,1
17206,1
17207,7
17208,7
17209,1
17210,7
17211,7
17212,1
17213,1
17214,1
17215,1
17216,7
17217,1
17218,7
17219,1
17220,1
17221,1
17222,7
17223,1
17224,1
17225,1
17226,1
17227,1
17228,7
17229,7
17230,1
17231,7
17232,7
17233,1
17234,1
17235,7
17236,1
17237,7
17238,1
17239,1
17240,1
17241,1
17242,1
17243,1
17244,1
17245,7
17246,7
17247,1
17248,7
17249,7
17250,1
17251,1
17252,7
17253,7
17254,1
17255,1
17256,1
17257,7
17258,1
17259,1
17260,1
17261,1
17262,1
17263,1
17264,1
17265,1
17266,7
17267,1
17268,7
17269,7
17270,1
17271,1
17272,1
17273,1
17274,7
17275,1
17276,1
17277,7
17278,1
17279,1
17280,1
17281,1
17282,7
17283,1
17284,7
17285,1
17286,7
17287,1
17288,7
17289,1
17290,7
17291,7
17292,7
17293,1
17294,1
17295,1
17296,1
17297,1
17298,1
17299,1
17300,7
17301,7
17302,1
17303,7
17304,1
17305,1
17306,7
17307,1
17308,7
17309,1
17310,1
17311,1
17312,1
17313,1
17314,1
17315,1
17316,1
17317,7
17318,1
17319,1
17320,1
17321,7
17322,1
17323,1
17324,1
17325,7
17326,1
17327,1
17328,1
17329,1
17330,1
17331,1
17332,1
17333,1
17334,1
17335,1
17336,1
17337,1
17338,1
17339,7
17340,1
17341,1
17342,1
17343,1
17344,1
17345,1
17346,7
17347,1
17348,7
17349,1
17350,1
17351,1
17352,1
17353,1
17354,1
17355,7
17356,1
17357,7
17358,1
17359,1
17360,7
17361,1
17362,1
17363,1
17364,1
17365,1
17366,7
17367,1
17368,1
17369,1
17370,1
17371,1
17372,1
17373,1
17374,7
17375,1
17376,1
17377,1
17378,7
17379,7
17380,1
17381,7
17382,7
17383,1
17384,7
17385,1
17386,1
17387,1
17388,7
17389,1
17390,1
17391,1
17392,7
17393,1
17394,1
17395,1
17396,1
17397,1
17398,7
17399,7
17400,7
17401,1
17402,1
17403,7
17404,1
17405,1
17406,1
17407,7
17408,7
17409,1
17410,1
17411,7
17412,1
17413,1
17414,1
17415,1
17416,1
17417,7
17418,1
17419,1
17420,7
17421,7
17422,1
17423,1
17424,1
17425,7
17426,1
17427,1
17428,1
17429,7
17430,1
17431,1
17432,7
17433,1
17434,1
17435,7
17436,1
17437,1
17438,1
17439,1
17440,1
17441,1
17442,1
17443,1
17444,7
17445,1
17446,7
17447,7
17448,1
17449,1
17450,7
17451,1
17452,7
17453,1
17454,1
17455,1
17456,1
17457,1
17458,1
17459,7
17460,1
17461,7
17462,7
17463,1
17464,1
17465,7
17466,7
17467,1
17468,7
17469,7
17470,1
17471,1
17472,7
17473,1
17474,1
17475,7
17476,7
17477,1
17478,7
17479,7
17480,1
17481,1
17482,7
17483,1
17484,1
17485,7
17486,7
17487,7
17488,1
17489,7
17490,7
17491,7
17492,7
17493,1
17494,7
17495,7
17496,1
17497,1
17498,1
17499,1
17500,1
17501,1
17502,1
17503,1
17504,7
17505,7
17506,1
17507,1
17508,1
17509,1
17510,7
17511,1
17512,7
17513,1
17514,7
17515,1
17516,1
17517,1
17518,7
17519,1
17520,7
17521,1
17522,1
17523,1
17524,7
17525,1
17526,1
17527,1
17528,1
17529,1
17530,1
17531,1
17532,1
17533,1
17534,1
17535,1
17536,7
17537,1
17538,7
17539,1
17540,7
17541,1
17542,1
17543,7
17544,1
17545,1
17546,1
17547,7
17548,1
17549,1
17550,1
17551,1
17552,1
17553,1
17554,1
17555,7
17556,7
17557,7
17558,1
17559,1
17560,7
17561,1
17562,1
17563,1
17564,1
17565,7
17566,1
17567,7
17568,7
17569,1
17570,1
17571,1
17572,1
17573,7
17574,1
17575,1
17576,1
17577,1
17578,1
17579,1
17580,1
17581,7
17582,1
17583,1
17584,1
17585,1
17586,1
17587,1
17588,1
17589,1
17590,1
17591,1
17592,7
17593,1
17594,7
17595,7
17596,1
17597,1
17598,1
17599,1
17600,7
17601,7
17602,7
17603,1
17604,1
17605,1
17606,1
17607,7
17608,7
17609,1
17610,1
17611,1
17612,1
17613,1
17614,1
17615,1
17616,7
17617,1
17618,1
17619,1
17620,1
17621,1
17622,7
17623,1
17624,7
17625,1
17626,1
17627,1
17628,1
17629,1
17630,1
17631,7
17632,1
17633,1
17634,1
17635,1
17636,1
17637,7
17638,7
17639,1
17640,7
17641,1
17642,1
17643,1
17644,1
17645,1
17646,1
17647,7
17648,1
17649,7
17650,1
17651,1
17652,1
17653,1
17654,7
17655,1
17656,7
17657,7
17658,1
17659,1
17660,1
17661,7
17662,1
17663,1
17664,1
17665,1
17666,1
17667,7
17668,7
17669,1
17670,1
17671,1
17672,7
17673,7
17674,1
17675,7
17676,1
17677,1
17678,1
17679,1
17680,1
17681,1
17682,1
17683,7
17684,7
17685,1
17686,1
17687,1
17688,1
17689,7
17690,1
17691,1
17692,7
17693,7
17694,1
17695,1
17696,7
17697,1
17698,1
17699,7
17700,1
17701,7
17702,1
17703,1
17704,7
17705,1
17706,1
17707,7
17708,1
17709,1
17710,1
17711,7
17712,7
17713,7
17714,7
17715,1
17716,1
17717,1
17718,1
17719,1
17720,1
17721,1
17722,1
17723,1
17724,1
17725,7
17726,1
17727,1
17728,1
17729,7
17730,1
17731,7
17732,1
17733,7
17734,1
17735,1
17736,7
17737,1
17738,1
17739,1
17740,1
17741,1
17742,7
17743,1
17744,1
17745,7
17746,1
17747,7
17748,1
17749,1
17750,1
17751,7
17752,7
17753,1
17754,1
17755,1
17756,1
17757,1
17758,1
17759,7
17760,1
17761,1
17762,1
17763,7
17764,1
17765,1
17766,1
17767,1
17768,1
17769,1
17770,1
17771,1
17772,7
17773,1
17774,1
17775,7
17776,1
17777,1
17778,1
17779,1
17780,1
17781,1
17782,7
17783,1
17784,1
17785,1
17786,7
17787,1
17788,1
17789,1
17790,1
17791,1
17792,1
17793,7
17794,1
17795,7
17796,1
17797,1
17798,7
17799,1
17800,7
17801,7
17802,1
17803,1
17804,1
17805,1
17806,7
17807,1
17808,1
17809,7
17810,1
17811,1
17812,1
17813,1
17814,1
17815,1
17816,1
17817,1
17818,1
17819,1
17820,1
17821,7
17822,1
17823,1
17824,7
17825,7
17826,7
17827,1
17828,1
17829,1
17830,1
17831,1
17832,1
17833,7
17834,7
17835,1
17836,1
17837,1
17838,1
17839,1
17840,1
17841,1
17842,1
17843,7
17844,1
17845,1
17846,7
17847,1
17848,1
17849,7
17850,1
17851,7
17852,1
17853,1
17854,1
17855,7
17856,1
17857,1
17858,1
17859,1
17860,1
17861,1
17862,1
17863,1
17864,7
17865,1
17866,1
17867,1
17868,7
17869,1
17870,1
17871,1
17872,1
17873,1
17874,1
17875,1
17876,1
17877,1
17878,1
17879,1
17880,1
17881,1
17882,1
17883,1
17884,7
17885,7
17886,1
17887,7
17888,1
17889,7
17890,1
17891,1
17892,1
17893,7
17894,1
17895,1
17896,7
17897,1
17898,1
17899,7
17900,1
17901,1
17902,1
17903,7
17904,1
17905,1
17906,1
17907,7
17908,1
17909,7
17910,1
17911,7
17912,1
17913,1
17914,7
17915,1
17916,1
17917,1
17918,7
17919,1
17920,1
17921,1
17922,7
17923,7
17924,1
17925,1
17926,1
17927,1
17928,1
17929,7
17930,1
17931,7
17932,7
17933,1
17934,1
17935,1
17936,1
17937,1
17938,1
17939,1
17940,1
17941,7
17942,1
17943,1
17944,1
17945,7
17946,1
17947,1
17948,1
17949,1
17950,1
17951,7
17952,7
17953,7
17954,1
17955,7
17956,1
17957,1
17958,1
17959,7
17960,1
17961,7
17962,7
17963,1
17964,1
17965,1
17966,1
17967,1
17968,7
17969,7
17970,1
17971,7
17972,1
17973,1
17974,1
17975,1
17976,1
17977,1
17978,1
17979,7
17980,7
17981,7
17982,1
17983,1
17984,7
17985,1
17986,1
17987,7
17988,1
17989,7
17990,1
17991,7
17992,1
17993,7
17994,1
17995,1
17996,7
17997,7
17998,2
17999,7
18000,1
18001,1
18002,1
18003,7
18004,1
18005,1
18006,1
18007,1
18008,1
18009,7
18010,1
18011,7
18012,7
18013,7
18014,1
18015,7
18016,1
18017,1
18018,1
18019,1
18020,1
18021,1
18022,7
18023,1
18024,7
18025,7
18026,7
18027,1
18028,1
18029,1
18030,1
18031,1
18032,1
18033,1
18034,7
18035,1
18036,1
18037,1
18038,1
18039,1
18040,1
18041,1
18042,1
18043,1
18044,7
18045,7
18046,1
18047,1
18048,1
18049,7
18050,7
18051,1
18052,1
18053,1
18054,1
18055,1
18056,7
18057,7
18058,7
18059,1
18060,1
18061,1
18062,7
18063,7
18064,1
18065,7
18066,1
18067,7
18068,1
18069,1
18070,1
18071,1
18072,7
18073,1
18074,7
18075,1
18076,1
18077,1
18078,7
18079,1
18080,1
18081,1
18082,1
18083,7
18084,1
18085,1
18086,1
18087,1
18088,1
18089,7
18090,7
18091,1
18092,1
18093,1
18094,1
18095,7
18096,1
18097,1
18098,7
18099,1
18100,7
18101,1
18102,1
18103,7
18104,1
18105,1
18106,1
18107,1
18108,7
18109,1
18110,1
18111,1
18112,1
18113,1
18114,7
18115,7
18116,1
18117,1
18118,1
18119,7
18120,7
18121,7
18122,7
18123,1
18124,1
18125,7
18126,1
18127,1
18128,1
18129,7
18130,1
18131,7
18132,7
18133,1
18134,1
18135,7
18136,1
18137,1
18138,7
18139,7
18140,1
18141,1
18142,7
18143,1
18144,1
18145,1
18146,1
18147,1
18148,1
18149,1
18150,1
18151,1
18152,1
18153,1
18154,1
18155,7
18156,1
18157,1
18158,1
18159,1
18160,1
18161,7
18162,1
18163,7
18164,1
18165,1
18166,1
18167,1
18168,1
18169,1
18170,7
18171,1
18172,1
18173,7
18174,7
18175,7
18176,1
18177,1
18178,1
18179,1
18180,1
18181,7
18182,1
18183,1
18184,1
18185,1
18186,1
18187,1
18188,1
18189,1
18190,1
18191,1
18192,1
18193,1
18194,1
18195,7
18196,7
18197,7
18198,1
18199,1
18200,1
18201,7
18202,1
18203,1
18204,7
18205,1
18206,1
18207,1
18208,1
18209,7
18210,1
18211,7
18212,1
18213,1
18214,1
18215,1
18216,7
18217,7
18218,1
18219,7
18220,1
18221,1
18222,1
18223,1
18224,7
18225,1
18226,1
18227,7
18228,1
18229,1
18230,7
18231,7
18232,1
18233,1
18234,7
18235,1
18236,1
18237,1
18238,1
18239,7
18240,1
18241,1
18242,1
18243,7
18244,1
18245,1
18246,1
18247,1
18248,1
18249,1
18250,1
18251,1
18252,7
18253,7
18254,1
18255,1
18256,1
18257,1
18258,1
18259,7
18260,1
18261,7
18262,1
18263,1
18264,1
18265,7
18266,7
18267,1
18268,7
18269,1
18270,1
18271,1
18272,1
18273,1
18274,7
18275,1
18276,7
18277,1
18278,7
18279,1
18280,7
18281,1
18282,1
18283,1
18284,1
18285,1
18286,1
18287,7
18288,1
18289,1
18290,7
18291,1
18292,7
18293,7
18294,7
18295,1
18296,1
18297,1
18298,7
18299,1
18300,0
18301,1
18302,7
18303,1
18304,1
18305,7
18306,1
18307,1
18308,1
18309,1
18310,7
18311,1
18312,7
18313,1
18314,1
18315,7
18316,1
18317,1
18318,1
18319,1
18320,1
18321,1
18322,7
18323,1
18324,1
18325,1
18326,7
18327,7
18328,1
18329,1
18330,1
18331,7
18332,1
18333,7
18334,1
18335,1
18336,1
18337,1
18338,7
18339,1
18340,1
18341,1
18342,1
18343,7
18344,1
18345,7
18346,1
18347,1
18348,1
18349,1
18350,1
18351,1
18352,7
18353,7
18354,1
18355,7
18356,1
18357,1
18358,1
18359,1
18360,1
18361,7
18362,7
18363,1
18364,1
18365,7
18366,1
18367,1
18368,1
18369,1
18370,1
18371,1
18372,1
18373,7
18374,7
18375,1
18376,1
18377,1
18378,1
18379,7
18380,1
18381,1
18382,7
18383,1
18384,1
18385,7
18386,1
18387,1
18388,7
18389,7
18390,7
18391,1
18392,1
18393,1
18394,1
18395,7
18396,1
18397,1
18398,1
18399,1
18400,7
18401,1
18402,1
18403,1
18404,1
18405,1
18406,1
18407,7
18408,1
18409,7
18410,1
18411,1
18412,1
18413,1
18414,1
18415,1
18416,1
18417,7
18418,1
18419,1
18420,1
18421,1
18422,1
18423,7
18424,1
18425,1
18426,7
18427,1
18428,7
18429,1
18430,1
18431,1
18432,1
18433,1
18434,7
18435,1
18436,1
18437,7
18438,1
18439,7
18440,1
18441,7
18442,1
18443,1
18444,1
18445,7
18446,1
18447,1
18448,1
18449,7
18450,1
18451,1
18452,7
18453,1
18454,7
18455,1
18456,1
18457,7
18458,7
18459,7
18460,1
18461,1
18462,1
18463,1
18464,1
18465,1
18466,1
18467,1
18468,7
18469,1
18470,1
18471,7
18472,1
18473,1
18474,1
18475,1
18476,1
18477,1
18478,1
18479,7
18480,1
18481,7
18482,1
18483,1
18484,1
18485,1
18486,7
18487,1
18488,1
18489,1
18490,7
18491,1
18492,1
18493,1
18494,1
18495,1
18496,1
18497,1
18498,1
18499,1
18500,1
18501,1
18502,1
18503,1
18504,1
18505,1
18506,1
18507,1
18508,1
18509,1
18510,1
18511,1
18512,7
18513,1
18514,7
18515,7
18516,1
18517,7
18518,7
18519,1
18520,1
18521,1
18522,1
18523,1
18524,1
18525,1
18526,1
18527,1
18528,1
18529,1
18530,7
18531,1
18532,1
18533,1
18534,1
18535,1
18536,1
18537,1
18538,1
18539,1
18540,1
18541,1
18542,1
18543,7
18544,1
18545,7
18546,1
18547,1
18548,1
18549,1
18550,7
18551,1
18552,1
18553,1
18554,1
18555,1
18556,1
18557,1
18558,1
18559,7
18560,7
18561,1
18562,1
18563,1
18564,1
18565,1
18566,1
18567,1
18568,1
18569,1
18570,1
18571,1
18572,1
18573,1
18574,1
18575,1
18576,7
18577,7
18578,7
18579,1
18580,1
18581,7
18582,1
18583,1
18584,7
18585,1
18586,1
18587,7
18588,1
18589,1
18590,7
18591,7
18592,7
18593,1
18594,1
18595,1
18596,7
18597,1
18598,1
18599,1
18600,1
18601,1
18602,1
18603,1
18604,2
18605,1
18606,1
18607,1
18608,1
18609,7
18610,7
18611,7
18612,1
18613,1
18614,7
18615,1
18616,1
18617,1
18618,7
18619,1
18620,7
18621,7
18622,1
18623,7
18624,1
18625,7
18626,1
18627,1
18628,1
18629,7
18630,1
18631,1
18632,1
18633,1
18634,1
18635,1
18636,1
18637,1
18638,1
18639,7
18640,1
18641,1
18642,1
18643,1
18644,1
18645,1
18646,1
18647,1
18648,1
18649,1
18650,1
18651,1
18652,1
18653,7
18654,1
18655,1
18656,1
18657,1
18658,1
18659,1
18660,1
18661,1
18662,1
18663,1
18664,7
18665,7
18666,1
18667,7
18668,1
18669,1
18670,1
18671,7
18672,1
18673,1
18674,1
18675,1
18676,1
18677,7
18678,1
18679,1
18680,1
18681,1
18682,1
18683,1
18684,1
18685,1
18686,1
18687,1
18688,1
18689,1
18690,2
18691,1
18692,1
18693,7
18694,1
18695,1
18696,1
18697,7
18698,1
18699,7
18700,1
18701,1
18702,1
18703,7
18704,7
18705,1
18706,7
18707,1
18708,1
18709,1
18710,1
18711,1
18712,1
18713,1
18714,1
18715,7
18716,7
18717,1
18718,1
18719,1
18720,7
18721,1
18722,1
18723,7
18724,1
18725,1
18726,1
18727,7
18728,1
18729,1
18730,1
18731,1
18732,1
18733,1
18734,1
18735,7
18736,1
18737,1
18738,1
18739,1
18740,1
18741,7
18742,7
18743,1
18744,7
18745,1
18746,1
18747,1
18748,1
18749,1
18750,1
18751,7
18752,1
18753,7
18754,1
18755,1
18756,1
18757,1
18758,1
18759,7
18760,1
18761,1
18762,1
18763,1
18764,1
18765,1
18766,7
18767,7
18768,1
18769,1
18770,7
18771,1
18772,1
18773,1
18774,7
18775,7
18776,1
18777,7
18778,1
18779,1
18780,1
18781,7
18782,7
18783,1
18784,1
18785,7
18786,1
18787,1
18788,1
18789,1
18790,1
18791,1
18792,1
18793,1
18794,1
18795,1
18796,7
18797,1
18798,1
18799,7
18800,1
18801,7
18802,7
18803,1
18804,7
18805,1
18806,7
18807,1
18808,1
18809,1
18810,1
18811,1
18812,1
18813,1
18814,1
18815,1
18816,1
18817,1
18818,1
18819,1
18820,1
18821,1
18822,1
18823,7
18824,1
18825,1
18826,1
18827,1
18828,1
18829,1
18830,1
18831,7
18832,1
18833,7
18834,1
18835,1
18836,1
18837,7
18838,1
18839,1
18840,1
18841,7
18842,7
18843,1
18844,1
18845,1
18846,7
18847,1
18848,1
18849,1
18850,1
18851,1
18852,1
18853,7
18854,1
18855,1
18856,7
18857,1
18858,7
18859,7
18860,1
18861,7
18862,1
18863,7
18864,1
18865,1
18866,1
18867,7
18868,7
18869,1
18870,1
18871,1
18872,1
18873,1
18874,1
18875,1
18876,7
18877,7
18878,1
18879,1
18880,7
18881,1
18882,1
18883,1
18884,1
18885,1
18886,1
18887,1
18888,7
18889,7
18890,1
18891,1
18892,1
18893,7
18894,1
18895,1
18896,1
18897,7
18898,7
18899,7
18900,7
18901,1
18902,1
18903,1
18904,1
18905,1
18906,7
18907,1
18908,1
18909,1
18910,1
18911,7
18912,7
18913,1
18914,7
18915,7
18916,1
18917,1
18918,1
18919,7
18920,1
18921,1
18922,1
18923,7
18924,1
18925,1
18926,1
18927,1
18928,1
18929,1
18930,1
18931,1
18932,1
18933,7
18934,1
18935,1
18936,1
18937,1
18938,1
18939,1
18940,1
18941,1
18942,1
18943,1
18944,7
18945,7
18946,1
18947,1
18948,1
18949,1
18950,1
18951,1
18952,1
18953,7
18954,7
18955,1
18956,1
18957,7
18958,1
18959,1
18960,7
18961,1
18962,7
18963,7
18964,1
18965,1
18966,1
18967,1
18968,1
18969,1
18970,7
18971,1
18972,7
18973,1
18974,1
18975,1
18976,1
18977,7
18978,1
18979,1
18980,1
18981,1
18982,7
18983,1
18984,7
18985,1
18986,1
18987,7
18988,1
18989,1
18990,1
18991,1
18992,1
18993,7
18994,7
18995,1
18996,7
18997,1
18998,1
18999,1
19000,7
19001,7
19002,7
19003,1
19004,1
19005,1
19006,1
19007,1
19008,1
19009,7
19010,1
19011,1
19012,1
19013,1
19014,1
19015,1
19016,1
19017,1
19018,1
19019,1
19020,7
19021,7
19022,1
19023,1
19024,1
19025,1
19026,1
19027,7
19028,1
19029,1
19030,1
19031,1
19032,1
19033,1
19034,1
19035,1
19036,1
19037,1
19038,1
19039,7
19040,1
19041,1
19042,1
19043,1
19044,7
19045,7
19046,7
19047,1
19048,1
19049,7
19050,1
19051,7
19052,1
19053,1
19054,1
19055,7
19056,7
19057,1
19058,1
19059,1
19060,7
19061,1
19062,1
19063,1
19064,7
19065,1
19066,1
19067,7
19068,1
19069,1
19070,1
19071,1
19072,1
19073,1
19074,1
19075,1
19076,1
19077,1
19078,7
19079,1
19080,1
19081,1
19082,1
19083,0
19084,1
19085,1
19086,7
19087,1
19088,1
19089,1
19090,7
19091,1
19092,1
19093,1
19094,1
19095,1
19096,1
19097,7
19098,1
19099,1
19100,1
19101,1
19102,1
19103,7
19104,7
19105,1
19106,1
19107,1
19108,1
19109,1
19110,1
19111,1
19112,1
19113,1
19114,1
19115,1
19116,1
19117,1
19118,1
19119,7
19120,1
19121,7
19122,1
19123,1
19124,1
19125,1
19126,1
19127,1
19128,1
19129,1
19130,7
19131,1
19132,1
19133,1
19134,1
19135,1
19136,1
19137,1
19138,1
19139,1
19140,1
19141,7
19142,1
19143,7
19144,7
19145,1
19146,1
19147,1
19148,7
19149,1
19150,1
19151,1
19152,7
19153,1
19154,1
19155,1
19156,1
19157,7
19158,1
19159,1
19160,7
19161,1
19162,1
19163,1
19164,1
19165,1
19166,1
19167,1
19168,7
19169,1
19170,1
19171,1
19172,1
19173,1
19174,1
19175,1
19176,1
19177,1
19178,1
19179,1
19180,1
19181,1
19182,2
19183,7
19184,1
19185,7
19186,1
19187,1
