,label
16158,5
16159,0
16160,0
16161,7
16162,5
16163,5
16164,0
16165,7
16166,5
16167,0
16168,7
16169,0
16170,5
16171,0
16172,5
16173,5
16174,5
16175,0
16176,5
16177,0
16178,5
16179,0
16180,5
16181,5
16182,5
16183,0
16184,5
16185,0
16186,0
16187,0
16188,0
16189,0
16190,0
16191,5
16192,0
16193,0
16194,0
16195,0
16196,5
16197,0
16198,7
16199,0
16200,0
16201,0
16202,5
16203,0
16204,0
16205,0
16206,7
16207,0
16208,7
16209,0
16210,0
16211,5
16212,5
16213,0
16214,5
16215,5
16216,5
16217,0
16218,0
16219,5
16220,7
16221,0
16222,0
16223,5
16224,5
16225,5
16226,0
16227,7
16228,0
16229,0
16230,5
16231,0
16232,7
16233,6
16234,5
16235,0
16236,0
16237,7
16238,5
16239,7
16240,5
16241,6
16242,7
16243,5
16244,0
16245,5
16246,5
16247,0
16248,0
16249,5
16250,6
16251,0
16252,5
16253,0
16254,5
16255,5
16256,0
16257,0
16258,5
16259,5
16260,7
16261,0
16262,7
16263,0
16264,5
16265,5
16266,5
16267,7
16268,0
16269,0
16270,5
16271,0
16272,5
16273,5
16274,0
16275,0
16276,0
16277,7
16278,0
16279,0
16280,0
16281,5
16282,5
16283,7
16284,5
16285,0
16286,0
16287,5
16288,5
16289,5
16290,0
16291,0
16292,0
16293,5
16294,5
16295,5
16296,0
16297,7
16298,5
16299,5
16300,0
16301,7
16302,5
16303,5
16304,0
16305,7
16306,0
16307,0
16308,0
16309,7
16310,0
16311,0
16312,5
16313,0
16314,0
16315,0
16316,0
16317,7
16318,0
16319,0
16320,0
16321,5
16322,5
16323,5
16324,5
16325,7
16326,5
16327,0
16328,7
16329,0
16330,0
16331,5
16332,7
16333,0
16334,7
16335,5
16336,0
16337,5
16338,5
16339,0
16340,0
16341,5
16342,0
16343,0
16344,0
16345,6
16346,0
16347,5
16348,0
16349,0
16350,0
16351,5
16352,0
16353,0
16354,0
16355,5
16356,5
16357,5
16358,0
16359,5
16360,0
16361,5
16362,5
16363,5
16364,7
16365,0
16366,0
16367,5
16368,0
16369,6
16370,7
16371,7
16372,0
16373,7
16374,0
16375,0
16376,0
16377,0
16378,0
16379,7
16380,0
16381,5
16382,5
16383,0
16384,7
16385,0
16386,5
16387,5
16388,0
16389,0
16390,0
16391,7
16392,0
16393,7
16394,0
16395,5
16396,0
16397,0
16398,0
16399,5
16400,5
16401,5
16402,0
16403,5
16404,0
16405,0
16406,5
16407,0
16408,6
16409,7
16410,5
16411,5
16412,0
16413,5
16414,0
16415,0
16416,5
16417,7
16418,5
16419,5
16420,0
16421,5
16422,0
16423,7
16424,7
16425,0
16426,5
16427,5
16428,0
16429,5
16430,0
16431,5
16432,7
16433,7
16434,0
16435,0
16436,0
16437,5
16438,0
16439,0
16440,0
16441,5
16442,0
16443,0
16444,7
16445,5
16446,5
16447,0
16448,5
16449,0
16450,6
16451,0
16452,0
16453,0
16454,7
16455,5
16456,0
16457,0
16458,0
16459,0
16460,0
16461,5
16462,5
16463,0
16464,0
16465,7
16466,5
16467,0
16468,5
16469,5
16470,7
16471,5
16472,0
16473,5
16474,0
16475,0
16476,5
16477,7
16478,6
16479,0
16480,0
16481,7
16482,0
16483,0
16484,0
16485,0
16486,0
16487,7
16488,0
16489,5
16490,0
16491,0
16492,0
16493,5
16494,0
16495,5
16496,7
16497,0
16498,5
16499,5
16500,5
16501,0
16502,5
16503,0
16504,6
16505,5
16506,5
16507,0
16508,5
16509,0
16510,0
16511,5
16512,5
16513,6
16514,5
16515,7
16516,0
16517,7
16518,5
16519,0
16520,0
16521,0
16522,0
16523,0
16524,5
16525,0
16526,7
16527,0
16528,0
16529,5
16530,5
16531,0
16532,5
16533,0
16534,0
16535,0
16536,5
16537,0
16538,7
16539,0
16540,0
16541,5
16542,7
16543,5
16544,5
16545,0
16546,5
16547,0
16548,5
16549,0
16550,5
16551,7
16552,7
16553,0
16554,5
16555,7
16556,7
16557,0
16558,5
16559,0
16560,0
16561,0
16562,0
16563,5
16564,5
16565,0
16566,0
16567,0
16568,7
16569,0
16570,0
16571,0
16572,5
16573,0
16574,5
16575,5
16576,0
16577,0
16578,0
16579,0
16580,0
16581,5
16582,5
16583,5
16584,7
16585,0
16586,0
16587,0
16588,0
16589,6
16590,0
16591,5
16592,0
16593,0
16594,0
16595,7
16596,0
16597,5
16598,7
16599,5
16600,5
16601,5
16602,0
16603,0
16604,0
16605,5
16606,5
16607,7
16608,5
16609,0
16610,7
16611,5
16612,5
16613,7
16614,0
16615,0
16616,0
16617,5
16618,0
16619,5
16620,7
16621,5
16622,7
16623,7
16624,0
16625,0
16626,0
16627,5
16628,5
16629,0
16630,0
16631,0
16632,0
16633,0
16634,0
16635,5
16636,5
16637,0
16638,0
16639,0
16640,7
16641,0
16642,0
16643,0
16644,5
16645,7
16646,5
16647,7
16648,7
16649,0
16650,0
16651,5
16652,0
16653,5
16654,7
16655,0
16656,5
16657,0
16658,5
16659,5
16660,0
16661,0
16662,0
16663,5
16664,5
16665,5
16666,5
16667,5
16668,0
16669,7
16670,5
16671,5
16672,0
16673,0
16674,0
16675,6
16676,0
16677,7
16678,5
16679,0
16680,7
16681,5
16682,0
16683,0
16684,0
16685,0
16686,5
16687,0
16688,7
16689,5
16690,5
16691,5
16692,0
16693,6
16694,5
16695,0
16696,0
16697,5
16698,7
16699,0
16700,5
16701,0
16702,7
16703,0
16704,7
16705,0
16706,6
16707,0
16708,5
16709,0
16710,7
16711,0
16712,0
16713,5
16714,5
16715,5
16716,0
16717,5
16718,7
16719,0
16720,5
16721,0
16722,7
16723,0
16724,0
16725,5
16726,7
16727,0
16728,5
16729,5
16730,5
16731,5
16732,5
16733,0
16734,7
16735,0
16736,5
16737,0
16738,7
16739,5
16740,5
16741,0
16742,5
16743,7
16744,5
16745,5
16746,0
16747,0
16748,7
16749,0
16750,6
16751,0
16752,6
16753,5
16754,5
16755,5
16756,0
16757,0
16758,5
16759,0
16760,0
16761,0
16762,0
16763,0
16764,0
16765,0
16766,0
16767,6
16768,0
16769,5
16770,5
16771,6
16772,5
16773,0
16774,0
16775,0
16776,0
16777,5
16778,0
16779,0
16780,5
16781,7
16782,0
16783,7
16784,6
16785,7
16786,0
16787,7
16788,0
16789,7
16790,0
16791,0
16792,5
16793,0
16794,0
16795,5
16796,5
16797,0
16798,0
16799,0
16800,0
16801,0
16802,5
16803,7
16804,0
16805,5
16806,7
16807,5
16808,5
16809,5
16810,0
16811,0
16812,0
16813,5
16814,7
16815,5
16816,5
16817,0
16818,0
16819,5
16820,5
16821,0
16822,0
16823,5
16824,5
16825,5
16826,5
16827,5
16828,0
16829,0
16830,0
16831,5
16832,0
16833,0
16834,7
16835,0
16836,0
16837,0
16838,5
16839,7
16840,5
16841,5
16842,0
16843,5
16844,0
16845,0
16846,0
16847,0
16848,0
16849,5
16850,0
16851,0
16852,5
16853,5
16854,5
16855,7
16856,0
16857,5
16858,5
16859,5
16860,5
16861,5
16862,0
16863,7
16864,7
16865,5
16866,7
16867,0
16868,0
16869,7
16870,0
16871,5
16872,7
16873,0
16874,0
16875,0
16876,0
16877,5
16878,7
16879,5
16880,0
16881,0
16882,0
16883,7
16884,5
16885,5
16886,7
16887,0
16888,0
16889,6
16890,5
16891,5
16892,0
16893,5
16894,0
16895,0
16896,5
16897,0
16898,7
16899,5
16900,0
16901,5
16902,0
16903,7
16904,5
16905,7
16906,0
16907,0
16908,7
16909,0
16910,5
16911,5
16912,6
16913,0
16914,6
16915,0
16916,5
16917,5
16918,0
16919,5
16920,0
16921,5
16922,0
16923,0
16924,0
16925,5
16926,0
16927,7
16928,5
16929,5
16930,7
16931,5
16932,5
16933,0
16934,0
16935,5
16936,0
16937,5
16938,7
16939,5
16940,5
16941,5
16942,7
16943,5
16944,5
16945,0
16946,5
16947,0
16948,7
16949,0
16950,5
16951,0
16952,7
16953,7
16954,7
16955,7
16956,0
16957,0
16958,0
16959,0
16960,0
16961,5
16962,0
16963,7
16964,0
16965,5
16966,5
16967,0
16968,5
16969,7
16970,5
16971,5
16972,0
16973,0
16974,7
16975,6
16976,0
16977,5
16978,0
16979,7
16980,5
16981,6
16982,7
16983,7
16984,5
16985,5
16986,5
16987,7
16988,0
16989,7
16990,5
16991,5
16992,0
16993,0
16994,5
16995,7
16996,0
16997,0
16998,7
16999,0
17000,0
17001,7
17002,5
17003,5
17004,5
17005,5
17006,5
17007,5
17008,0
17009,0
17010,5
17011,0
17012,5
17013,0
17014,7
17015,0
17016,5
17017,5
17018,0
17019,0
17020,0
17021,0
17022,5
17023,0
17024,7
17025,0
17026,5
17027,5
17028,0
17029,0
17030,7
17031,5
17032,0
17033,7
17034,0
17035,7
17036,6
17037,0
17038,5
17039,0
17040,0
17041,0
17042,5
17043,5
17044,5
17045,7
17046,0
17047,0
17048,0
17049,7
17050,0
17051,7
17052,5
17053,0
17054,5
17055,7
17056,0
17057,5
17058,0
17059,7
17060,5
17061,5
17062,5
17063,0
17064,5
17065,0
17066,5
17067,0
17068,5
17069,5
17070,0
17071,0
17072,7
17073,5
17074,0
17075,5
17076,0
17077,0
17078,0
17079,7
17080,7
17081,0
17082,0
17083,5
17084,0
17085,7
17086,0
17087,3
17088,0
17089,0
17090,0
17091,5
17092,0
17093,0
17094,0
17095,0
17096,5
17097,7
17098,5
17099,0
17100,7
17101,0
17102,7
17103,5
17104,5
17105,0
17106,5
17107,0
17108,0
17109,0
17110,0
17111,0
17112,0
17113,0
17114,0
17115,0
17116,5
17117,5
17118,0
17119,0
17120,0
17121,0
17122,5
17123,0
17124,0
17125,0
17126,5
17127,0
17128,0
17129,0
17130,0
17131,5
17132,7
17133,0
17134,7
17135,7
17136,0
17137,0
17138,5
17139,5
17140,0
17141,0
17142,5
17143,5
17144,0
17145,0
17146,0
17147,0
17148,7
17149,0
17150,5
17151,5
17152,7
17153,0
17154,0
17155,0
17156,0
17157,0
17158,0
17159,7
17160,0
17161,7
17162,5
17163,5
17164,5
17165,5
17166,0
17167,0
17168,5
17169,0
17170,5
17171,7
17172,5
17173,5
17174,0
17175,0
17176,0
17177,0
17178,5
17179,7
17180,0
17181,0
17182,5
17183,0
17184,7
17185,0
17186,0
17187,0
17188,5
17189,5
17190,5
17191,0
17192,0
17193,0
17194,0
17195,5
17196,0
17197,0
17198,0
17199,7
17200,5
17201,5
17202,0
17203,5
17204,0
17205,5
17206,0
17207,5
17208,5
17209,0
17210,5
17211,5
17212,0
17213,0
17214,5
17215,5
17216,5
17217,0
17218,5
17219,0
17220,0
17221,6
17222,5
17223,0
17224,0
17225,7
17226,0
17227,7
17228,5
17229,5
17230,0
17231,0
17232,5
17233,5
17234,0
17235,5
17236,0
17237,5
17238,5
17239,0
17240,0
17241,0
17242,0
17243,0
17244,7
17245,5
17246,5
17247,0
17248,5
17249,7
17250,5
17251,7
17252,7
17253,5
17254,5
17255,6
17256,5
17257,5
17258,0
17259,0
17260,0
17261,7
17262,0
17263,7
17264,0
17265,5
17266,5
17267,0
17268,5
17269,5
17270,0
17271,0
17272,0
17273,5
17274,5
17275,0
17276,0
17277,7
17278,0
17279,0
17280,0
17281,0
17282,5
17283,7
17284,7
17285,0
17286,7
17287,0
17288,7
17289,0
17290,7
17291,7
17292,5
17293,0
17294,5
17295,6
17296,5
17297,0
17298,6
17299,7
17300,7
17301,5
17302,0
17303,5
17304,0
17305,0
17306,5
17307,0
17308,5
17309,7
17310,0
17311,5
17312,0
17313,7
17314,7
17315,0
17316,0
17317,5
17318,0
17319,7
17320,0
17321,5
17322,0
17323,5
17324,0
17325,0
17326,0
17327,0
17328,0
17329,5
17330,0
17331,0
17332,0
17333,0
17334,5
17335,0
17336,7
17337,0
17338,7
17339,5
17340,7
17341,0
17342,5
17343,0
17344,0
17345,0
17346,5
17347,5
17348,5
17349,0
17350,7
17351,0
17352,0
17353,5
17354,7
17355,0
17356,0
17357,7
17358,5
17359,0
17360,5
17361,5
17362,7
17363,0
17364,7
17365,7
17366,5
17367,0
17368,5
17369,5
17370,5
17371,7
17372,7
17373,5
17374,5
17375,7
17376,5
17377,0
17378,5
17379,5
17380,5
17381,5
17382,7
17383,7
17384,5
17385,5
17386,0
17387,5
17388,0
17389,0
17390,0
17391,6
17392,5
17393,0
17394,7
17395,6
17396,7
17397,0
17398,5
17399,5
17400,6
17401,5
17402,5
17403,5
17404,5
17405,7
17406,6
17407,5
17408,5
17409,5
17410,5
17411,7
17412,7
17413,0
17414,0
17415,0
17416,0
17417,5
17418,0
17419,0
17420,7
17421,5
17422,7
17423,5
17424,5
17425,5
17426,7
17427,5
17428,0
17429,5
17430,0
17431,0
17432,5
17433,0
17434,0
17435,5
17436,5
17437,5
17438,0
17439,6
17440,0
17441,0
17442,7
17443,0
17444,5
17445,7
17446,5
17447,5
17448,0
17449,0
17450,5
17451,5
17452,7
17453,0
17454,0
17455,0
17456,5
17457,0
17458,0
17459,7
17460,0
17461,1
17462,5
17463,5
17464,5
17465,5
17466,5
17467,0
17468,0
17469,5
17470,0
17471,0
17472,0
17473,6
17474,0
17475,5
17476,5
17477,5
17478,5
17479,0
17480,0
17481,0
17482,5
17483,5
17484,0
17485,7
17486,0
17487,7
17488,0
17489,7
17490,0
17491,5
17492,5
17493,0
17494,5
17495,7
17496,5
17497,7
17498,7
17499,0
17500,7
17501,0
17502,0
17503,5
17504,7
17505,5
17506,0
17507,0
17508,0
17509,0
17510,7
17511,0
17512,5
17513,0
17514,5
17515,0
17516,0
17517,5
17518,5
17519,0
17520,6
17521,7
17522,0
17523,0
17524,6
17525,5
17526,0
17527,0
17528,7
17529,0
17530,5
17531,5
17532,0
17533,5
17534,7
17535,0
17536,5
17537,0
17538,5
17539,5
17540,5
17541,0
17542,0
17543,5
17544,5
17545,5
17546,7
17547,5
17548,5
17549,5
17550,5
17551,0
17552,0
17553,5
17554,0
17555,5
17556,5
17557,7
17558,7
17559,5
17560,5
17561,5
17562,0
17563,0
17564,0
17565,5
17566,0
17567,5
17568,5
17569,0
17570,5
17571,0
17572,0
17573,5
17574,7
17575,5
17576,0
17577,5
17578,0
17579,5
17580,0
17581,5
17582,0
17583,5
17584,0
17585,0
17586,0
17587,0
17588,7
17589,5
17590,0
17591,0
17592,7
17593,7
17594,5
17595,5
17596,5
17597,0
17598,0
17599,5
17600,5
17601,5
17602,5
17603,0
17604,7
17605,0
17606,0
17607,5
17608,5
17609,0
17610,5
17611,0
17612,0
17613,0
17614,0
17615,0
17616,0
17617,0
17618,0
17619,7
17620,0
17621,0
17622,5
17623,5
17624,0
17625,0
17626,0
17627,0
17628,5
17629,5
17630,0
17631,7
17632,0
17633,7
17634,0
17635,5
17636,0
17637,0
17638,5
17639,5
17640,7
17641,0
17642,7
17643,0
17644,0
17645,5
17646,0
17647,0
17648,7
17649,5
17650,0
17651,5
17652,5
17653,6
17654,7
17655,0
17656,7
17657,5
17658,0
17659,5
17660,0
17661,0
17662,0
17663,7
17664,0
17665,0
17666,7
17667,5
17668,5
17669,0
17670,7
17671,7
17672,5
17673,5
17674,0
17675,5
17676,0
17677,5
17678,7
17679,0
17680,5
17681,0
17682,0
17683,5
17684,5
17685,0
17686,0
17687,0
17688,5
17689,0
17690,5
17691,7
17692,5
17693,5
17694,7
17695,0
17696,5
17697,5
17698,0
17699,5
17700,5
17701,0
17702,0
17703,5
17704,0
17705,0
17706,0
17707,5
17708,0
17709,5
17710,0
17711,5
17712,0
17713,5
17714,0
17715,7
17716,6
17717,0
17718,0
17719,7
17720,7
17721,0
17722,0
17723,0
17724,0
17725,5
17726,5
17727,0
17728,0
17729,5
17730,0
17731,7
17732,0
17733,7
17734,0
17735,5
17736,7
17737,7
17738,0
17739,0
17740,5
17741,0
17742,5
17743,0
17744,7
17745,5
17746,0
17747,0
17748,0
17749,5
17750,0
17751,7
17752,5
17753,0
17754,7
17755,0
17756,0
17757,0
17758,7
17759,5
17760,7
17761,0
17762,0
17763,5
17764,5
17765,0
17766,0
17767,7
17768,0
17769,0
17770,0
17771,5
17772,5
17773,5
17774,0
17775,5
17776,0
17777,0
17778,0
17779,7
17780,7
17781,0
17782,5
17783,0
17784,5
17785,5
17786,5
17787,0
17788,7
17789,0
17790,0
17791,7
17792,7
17793,5
17794,7
17795,5
17796,7
17797,5
17798,7
17799,0
17800,5
17801,5
17802,5
17803,0
17804,0
17805,0
17806,7
17807,0
17808,0
17809,5
17810,0
17811,7
17812,5
17813,0
17814,0
17815,5
17816,0
17817,0
17818,0
17819,0
17820,0
17821,7
17822,7
17823,5
17824,5
17825,7
17826,0
17827,5
17828,5
17829,0
17830,0
17831,0
17832,0
17833,7
17834,0
17835,5
17836,5
17837,5
17838,0
17839,7
17840,6
17841,0
17842,5
17843,0
17844,0
17845,0
17846,5
17847,5
17848,6
17849,7
17850,0
17851,5
17852,0
17853,7
17854,7
17855,5
17856,5
17857,7
17858,5
17859,7
17860,0
17861,0
17862,0
17863,0
17864,0
17865,6
17866,0
17867,5
17868,5
17869,6
17870,5
17871,5
17872,7
17873,5
17874,0
17875,5
17876,7
17877,7
17878,5
17879,5
17880,0
17881,5
17882,5
17883,5
17884,5
17885,5
17886,0
17887,5
17888,0
17889,5
17890,0
17891,5
17892,7
17893,7
17894,0
17895,0
17896,5
17897,0
17898,7
17899,0
17900,0
17901,5
17902,7
17903,5
17904,5
17905,0
17906,7
17907,5
17908,7
17909,7
17910,0
17911,7
17912,0
17913,0
17914,5
17915,0
17916,0
17917,7
17918,5
17919,0
17920,0
17921,5
17922,5
17923,5
17924,6
17925,5
17926,7
17927,0
17928,6
17929,6
17930,5
17931,5
17932,0
17933,0
17934,7
17935,0
17936,0
17937,5
17938,5
17939,0
17940,5
17941,7
17942,5
17943,6
17944,5
17945,5
17946,0
17947,0
17948,7
17949,0
17950,0
17951,5
17952,0
17953,5
17954,5
17955,5
17956,5
17957,0
17958,0
17959,0
17960,0
17961,7
17962,5
17963,0
17964,5
17965,7
17966,0
17967,0
17968,5
17969,5
17970,0
17971,5
17972,0
17973,0
17974,7
17975,7
17976,0
17977,5
17978,5
17979,5
17980,7
17981,7
17982,0
17983,0
17984,5
17985,0
17986,7
17987,7
17988,0
17989,0
17990,0
17991,5
17992,0
17993,5
17994,0
17995,6
17996,5
17997,0
17998,6
17999,5
18000,7
18001,5
18002,0
18003,5
18004,5
18005,0
18006,0
18007,5
18008,5
18009,5
18010,7
18011,7
18012,5
18013,5
18014,5
18015,5
18016,0
18017,0
18018,0
18019,0
18020,0
18021,0
18022,5
18023,0
18024,0
18025,5
18026,5
18027,0
18028,7
18029,7
18030,0
18031,0
18032,0
18033,7
18034,7
18035,6
18036,0
18037,7
18038,6
18039,0
18040,5
18041,7
18042,0
18043,0
18044,7
18045,5
18046,0
18047,7
18048,6
18049,5
18050,5
18051,0
18052,0
18053,0
18054,0
18055,0
18056,5
18057,5
18058,5
18059,7
18060,0
18061,0
18062,7
18063,5
18064,0
18065,7
18066,7
18067,5
18068,5
18069,5
18070,5
18071,5
18072,7
18073,0
18074,5
18075,5
18076,0
18077,0
18078,7
18079,0
18080,7
18081,0
18082,0
18083,5
18084,0
18085,0
18086,7
18087,7
18088,7
18089,0
18090,5
18091,0
18092,0
18093,0
18094,0
18095,5
18096,7
18097,5
18098,5
18099,7
18100,5
18101,5
18102,5
18103,5
18104,0
18105,7
18106,7
18107,0
18108,5
18109,0
18110,0
18111,0
18112,0
18113,7
18114,5
18115,5
18116,0
18117,7
18118,0
18119,5
18120,0
18121,5
18122,5
18123,0
18124,5
18125,5
18126,7
18127,0
18128,0
18129,7
18130,7
18131,5
18132,5
18133,7
18134,0
18135,7
18136,5
18137,0
18138,5
18139,5
18140,0
18141,0
18142,7
18143,7
18144,6
18145,0
18146,5
18147,0
18148,0
18149,0
18150,0
18151,0
18152,7
18153,0
18154,0
18155,5
18156,0
18157,0
18158,5
18159,5
18160,0
18161,7
18162,5
18163,5
18164,0
18165,0
18166,0
18167,5
18168,0
18169,5
18170,5
18171,0
18172,7
18173,5
18174,5
18175,5
18176,5
18177,7
18178,5
18179,0
18180,5
18181,5
18182,0
18183,5
18184,5
18185,7
18186,0
18187,5
18188,5
18189,5
18190,0
18191,5
18192,0
18193,0
18194,0
18195,5
18196,6
18197,5
18198,0
18199,0
18200,5
18201,5
18202,0
18203,0
18204,0
18205,5
18206,0
18207,0
18208,0
18209,5
18210,5
18211,0
18212,0
18213,6
18214,5
18215,0
18216,5
18217,5
18218,7
18219,5
18220,0
18221,5
18222,0
18223,0
18224,5
18225,5
18226,5
18227,5
18228,0
18229,0
18230,5
18231,0
18232,7
18233,7
18234,5
18235,6
18236,5
18237,7
18238,6
18239,5
18240,7
18241,5
18242,5
18243,7
18244,7
18245,0
18246,7
18247,5
18248,0
18249,7
18250,0
18251,7
18252,7
18253,5
18254,0
18255,0
18256,0
18257,5
18258,5
18259,5
18260,0
18261,5
18262,0
18263,0
18264,0
18265,5
18266,5
18267,5
18268,5
18269,0
18270,0
18271,5
18272,7
18273,7
18274,5
18275,7
18276,5
18277,0
18278,5
18279,7
18280,0
18281,0
18282,5
18283,5
18284,0
18285,0
18286,0
18287,5
18288,0
18289,0
18290,0
18291,0
18292,7
18293,7
18294,5
18295,7
18296,0
18297,0
18298,5
18299,0
18300,0
18301,0
18302,5
18303,0
18304,0
18305,5
18306,5
18307,0
18308,0
18309,0
18310,5
18311,0
18312,5
18313,7
18314,0
18315,5
18316,7
18317,0
18318,0
18319,0
18320,0
18321,0
18322,5
18323,5
18324,0
18325,0
18326,5
18327,5
18328,5
18329,7
18330,0
18331,5
18332,0
18333,0
18334,0
18335,7
18336,5
18337,5
18338,5
18339,0
18340,0
18341,6
18342,0
18343,0
18344,5
18345,5
18346,0
18347,7
18348,0
18349,5
18350,0
18351,0
18352,5
18353,5
18354,5
18355,5
18356,5
18357,0
18358,5
18359,5
18360,5
18361,7
18362,5
18363,5
18364,0
18365,5
18366,0
18367,0
18368,0
18369,5
18370,7
18371,5
18372,7
18373,0
18374,0
18375,7
18376,0
18377,0
18378,5
18379,5
18380,0
18381,0
18382,0
18383,5
18384,0
18385,5
18386,0
18387,7
18388,5
18389,7
18390,5
18391,0
18392,0
18393,0
18394,5
18395,5
18396,0
18397,0
18398,5
18399,0
18400,5
18401,0
18402,5
18403,0
18404,7
18405,0
18406,0
18407,5
18408,5
18409,5
18410,5
18411,6
18412,0
18413,0
18414,5
18415,0
18416,7
18417,7
18418,0
18419,0
18420,0
18421,0
18422,5
18423,5
18424,0
18425,0
18426,7
18427,5
18428,7
18429,0
18430,7
18431,5
18432,5
18433,0
18434,5
18435,0
18436,0
18437,5
18438,0
18439,5
18440,0
18441,7
18442,7
18443,0
18444,0
18445,7
18446,0
18447,0
18448,0
18449,7
18450,0
18451,5
18452,7
18453,0
18454,5
18455,7
18456,0
18457,5
18458,5
18459,5
18460,0
18461,0
18462,5
18463,0
18464,7
18465,0
18466,6
18467,0
18468,7
18469,0
18470,5
18471,5
18472,7
18473,0
18474,7
18475,0
18476,5
18477,0
18478,6
18479,5
18480,0
18481,5
18482,0
18483,0
18484,0
18485,5
18486,5
18487,0
18488,0
18489,0
18490,7
18491,0
18492,0
18493,0
18494,7
18495,7
18496,0
18497,5
18498,0
18499,5
18500,0
18501,0
18502,5
18503,5
18504,6
18505,0
18506,5
18507,5
18508,0
18509,0
18510,5
18511,0
18512,5
18513,0
18514,0
18515,5
18516,5
18517,5
18518,7
18519,7
18520,0
18521,7
18522,0
18523,0
18524,0
18525,5
18526,0
18527,0
18528,0
18529,5
18530,5
18531,0
18532,0
18533,0
18534,5
18535,0
18536,7
18537,5
18538,0
18539,0
18540,0
18541,0
18542,0
18543,5
18544,0
18545,5
18546,0
18547,5
18548,0
18549,5
18550,0
18551,7
18552,5
18553,5
18554,0
18555,0
18556,0
18557,5
18558,0
18559,7
18560,0
18561,5
18562,5
18563,0
18564,5
18565,0
18566,0
18567,5
18568,0
18569,0
18570,0
18571,5
18572,7
18573,5
18574,7
18575,7
18576,5
18577,5
18578,5
18579,5
18580,5
18581,5
18582,7
18583,5
18584,0
18585,0
18586,0
18587,7
18588,0
18589,0
18590,5
18591,5
18592,6
18593,0
18594,0
18595,0
18596,5
18597,0
18598,0
18599,0
18600,0
18601,0
18602,0
18603,0
18604,7
18605,0
18606,0
18607,0
18608,0
18609,5
18610,7
18611,5
18612,7
18613,5
18614,5
18615,7
18616,7
18617,0
18618,0
18619,0
18620,5
18621,5
18622,5
18623,7
18624,0
18625,0
18626,5
18627,0
18628,0
18629,0
18630,0
18631,0
18632,0
18633,0
18634,5
18635,0
18636,0
18637,0
18638,3
18639,7
18640,0
18641,0
18642,0
18643,5
18644,7
18645,5
18646,7
18647,0
18648,0
18649,0
18650,0
18651,0
18652,5
18653,5
18654,5
18655,0
18656,0
18657,5
18658,7
18659,5
18660,0
18661,0
18662,0
18663,0
18664,5
18665,5
18666,0
18667,0
18668,5
18669,0
18670,0
18671,5
18672,7
18673,0
18674,0
18675,0
18676,0
18677,5
18678,7
18679,0
18680,5
18681,6
18682,5
18683,0
18684,5
18685,0
18686,0
18687,0
18688,0
18689,0
18690,0
18691,0
18692,0
18693,7
18694,0
18695,0
18696,5
18697,5
18698,0
18699,5
18700,7
18701,0
18702,0
18703,5
18704,5
18705,0
18706,5
18707,7
18708,0
18709,7
18710,7
18711,0
18712,0
18713,0
18714,0
18715,5
18716,5
18717,0
18718,5
18719,7
18720,5
18721,5
18722,0
18723,5
18724,0
18725,0
18726,0
18727,5
18728,0
18729,7
18730,0
18731,0
18732,7
18733,6
18734,0
18735,7
18736,0
18737,5
18738,0
18739,5
18740,0
18741,7
18742,0
18743,5
18744,5
18745,5
18746,0
18747,0
18748,0
18749,0
18750,7
18751,5
18752,0
18753,5
18754,5
18755,5
18756,5
18757,7
18758,7
18759,5
18760,0
18761,0
18762,0
18763,0
18764,0
18765,5
18766,5
18767,5
18768,0
18769,0
18770,0
18771,5
18772,0
18773,0
18774,0
18775,5
18776,5
18777,5
18778,5
18779,0
18780,0
18781,0
18782,7
18783,5
18784,7
18785,0
18786,0
18787,5
18788,0
18789,0
18790,5
18791,0
18792,5
18793,0
18794,5
18795,0
18796,7
18797,5
18798,0
18799,5
18800,5
18801,5
18802,7
18803,0
18804,0
18805,7
18806,7
18807,5
18808,0
18809,0
18810,7
18811,0
18812,0
18813,7
18814,0
18815,0
18816,0
18817,0
18818,5
18819,5
18820,0
18821,0
18822,5
18823,5
18824,0
18825,0
18826,5
18827,0
18828,7
18829,0
18830,0
18831,0
18832,5
18833,7
18834,5
18835,5
18836,0
18837,5
18838,5
18839,0
18840,5
18841,5
18842,5
18843,5
18844,0
18845,0
18846,5
18847,0
18848,5
18849,0
18850,0
18851,5
18852,0
18853,5
18854,5
18855,5
18856,7
18857,0
18858,5
18859,5
18860,0
18861,5
18862,0
18863,5
18864,7
18865,0
18866,7
18867,5
18868,7
18869,0
18870,0
18871,0
18872,4
18873,5
18874,0
18875,5
18876,7
18877,0
18878,7
18879,5
18880,7
18881,0
18882,5
18883,7
18884,0
18885,7
18886,0
18887,3
18888,7
18889,5
18890,5
18891,0
18892,5
18893,0
18894,0
18895,0
18896,0
18897,5
18898,5
18899,5
18900,0
18901,0
18902,0
18903,0
18904,7
18905,0
18906,5
18907,0
18908,0
18909,0
18910,0
18911,5
18912,5
18913,0
18914,5
18915,5
18916,0
18917,0
18918,5
18919,7
18920,5
18921,0
18922,5
18923,6
18924,0
18925,0
18926,5
18927,0
18928,5
18929,6
18930,0
18931,0
18932,5
18933,5
18934,0
18935,0
18936,0
18937,7
18938,5
18939,0
18940,0
18941,0
18942,7
18943,0
18944,7
18945,0
18946,0
18947,0
18948,0
18949,7
18950,5
18951,5
18952,7
18953,5
18954,5
18955,7
18956,0
